"Fecha","Hora","Producto","Cantidad","Precio.Unitario","Tienda"
"2024-03-20","11:50","Cordero",1.42,24,"Lima"
"2024-03-20","11:51","Plátano",16.62,1.5,"Cusco"
"2024-03-20","11:51","Pescado",14.33,15,"Cusco"
"2024-03-20","11:52","Papa",110.62,1.2,"Arequipa"
"2024-03-20","11:54","Pollo",2.37,8,"Trujillo"
"2024-03-20","11:56","Queso",0.72,10,"Chiclayo"
"2024-03-20","11:57","Cordero",0.72,24,"Arequipa"
"2024-03-20","11:57","Zanahoria",31.65,1.8,"Trujillo"
"2024-03-20","12:00","Pescado",0.63,15,"Cusco"
"2024-03-20","12:00","Carne de Cerdo",3.68,18,"Chiclayo"
"2024-03-20","12:02","Manzana",7.28,3,"Chiclayo"
"2024-03-20","12:04","Fresa",1.2,6,"Lima"
"2024-03-20","12:05","Pescado",0.48,15,"Lima"
"2024-03-20","12:08","Queso",12.79,10,"Lima"
"2024-03-20","12:08","Pera",5.37,3.5,"Chiclayo"
"2024-03-20","12:11","Pollo",10.9,8,"Arequipa"
"2024-03-20","12:14","Cebolla",10.74,1.8,"Trujillo"
"2024-03-20","12:15","Carne de Cerdo",0.76,18,"Cusco"
"2024-03-20","12:16","Carne de Res",0.91,16.5,"Trujillo"
"2024-03-20","12:18","Tomate",5.51,2,"Chiclayo"
"2024-03-20","12:19","Naranja",21,2.2,"Trujillo"
"2024-03-20","12:24","Pescado",3.54,15,"Arequipa"
"2024-03-20","12:27","Lechuga",6.67,1.5,"Lima"
"2024-03-20","12:31","Jamon",4.45,9.5,"Trujillo"
"2024-03-20","12:34","Naranja",50.7,2.2,"Lima"
"2024-03-20","12:36","Papa",22.78,1.2,"Lima"
"2024-03-20","12:37","Pera",6.96,3.5,"Arequipa"
"2024-03-20","12:44","Plátano",12.89,1.5,"Trujillo"
"2024-03-20","12:44","Pera",6.91,3.5,"Trujillo"
"2024-03-20","12:46","Naranja",25.57,2.2,"Lima"
"2024-03-20","12:46","Pera",2.73,3.5,"Chiclayo"
"2024-03-20","12:51","Queso",0.72,10,"Trujillo"
"2024-03-20","12:51","Papa",10.77,1.2,"Trujillo"
"2024-03-20","12:51","Cebolla",21.53,1.8,"Chiclayo"
"2024-03-20","12:51","Naranja",3.27,2.2,"Chiclayo"
"2024-03-20","12:52","Tomate",20.54,2,"Cusco"
"2024-03-20","12:53","Pera",7.87,3.5,"Cusco"
"2024-03-20","12:55","Uva",10.64,4,"Chiclayo"
"2024-03-20","12:57","Carne de Cerdo",5.87,18,"Cusco"
"2024-03-20","13:00","Pollo",2.56,8,"Cusco"
"2024-03-20","13:01","Cebolla",17.07,1.8,"Chiclayo"
"2024-03-20","13:02","Zanahoria",3.99,1.8,"Trujillo"
"2024-03-20","13:08","Pera",8.26,3.5,"Trujillo"
"2024-03-20","13:08","Carne de Res",0.44,16.5,"Trujillo"
"2024-03-20","13:10","Queso",4.05,10,"Cusco"
"2024-03-20","13:10","Cebolla",10.74,1.8,"Chiclayo"
"2024-03-20","13:12","Zanahoria",9.88,1.8,"Cusco"
"2024-03-20","13:14","Uva",3.94,4,"Arequipa"
"2024-03-20","13:14","Tomate",19.3,2,"Cusco"
"2024-03-20","13:14","Cebolla",10.83,1.8,"Chiclayo"
"2024-03-20","13:15","Lechuga",46.95,1.5,"Chiclayo"
"2024-03-20","13:17","Pollo",1.68,8,"Lima"
"2024-03-20","13:21","Papa",5.99,1.2,"Lima"
"2024-03-20","13:21","Papa",31.42,1.2,"Trujillo"
"2024-03-20","13:22","Uva",18.81,4,"Lima"
"2024-03-20","13:22","Cebolla",21.91,1.8,"Lima"
"2024-03-20","13:27","Papa",7.95,1.2,"Arequipa"
"2024-03-20","13:27","Tomate",37.04,2,"Cusco"
"2024-03-20","13:28","Cebolla",11.9,1.8,"Trujillo"
"2024-03-20","13:29","Carne de Res",1.92,16.5,"Arequipa"
"2024-03-20","13:30","Pera",24.47,3.5,"Arequipa"
"2024-03-20","13:32","Queso",5.55,10,"Cusco"
"2024-03-20","13:32","Huevo",1.14,7.2,"Cusco"
"2024-03-20","13:33","Huevo",3.54,7.2,"Trujillo"
"2024-03-20","13:36","Pera",2.85,3.5,"Arequipa"
"2024-03-20","13:39","Naranja",3.27,2.2,"Cusco"
"2024-03-20","13:40","Uva",3.35,4,"Chiclayo"
"2024-03-20","13:42","Pescado",1.93,15,"Cusco"
"2024-03-20","13:43","Pera",61.43,3.5,"Arequipa"
"2024-03-20","13:45","Pescado",3.35,15,"Chiclayo"
"2024-03-20","13:46","Pera",2.11,3.5,"Chiclayo"
"2024-03-20","13:50","Zanahoria",8.14,1.8,"Arequipa"
"2024-03-20","13:50","Manzana",11.58,3,"Chiclayo"
"2024-03-20","13:53","Cordero",1.13,24,"Trujillo"
"2024-03-20","13:54","Fresa",2.57,6,"Cusco"
"2024-03-20","13:55","Cebolla",5.89,1.8,"Lima"
"2024-03-20","14:02","Pera",2.05,3.5,"Arequipa"
"2024-03-20","14:03","Cordero",0.72,24,"Trujillo"
"2024-03-20","14:05","Cebolla",4.51,1.8,"Arequipa"
"2024-03-20","14:08","Cebolla",7.49,1.8,"Lima"
"2024-03-20","14:10","Pollo",2.31,8,"Trujillo"
"2024-03-20","14:11","Zanahoria",3.99,1.8,"Cusco"
"2024-03-20","14:13","Jamon",0.76,9.5,"Trujillo"
"2024-03-20","14:15","Pollo",1.97,8,"Trujillo"
"2024-03-20","14:16","Manzana",2.4,3,"Cusco"
"2024-03-20","14:18","Pera",17.57,3.5,"Trujillo"
"2024-03-20","14:19","Lechuga",11.99,1.5,"Chiclayo"
"2024-03-20","14:20","Zanahoria",4.63,1.8,"Lima"
"2024-03-20","14:20","Pescado",0.69,15,"Trujillo"
"2024-03-20","14:21","Jamon",0.76,9.5,"Trujillo"
"2024-03-20","14:22","Pollo",4.83,8,"Lima"
"2024-03-20","14:22","Pollo",3.54,8,"Chiclayo"
"2024-03-20","14:25","Fresa",1.2,6,"Chiclayo"
"2024-03-20","14:28","Carne de Cerdo",0.4,18,"Arequipa"
"2024-03-20","14:29","Pollo",5.65,8,"Arequipa"
"2024-03-20","14:30","Pera",2.05,3.5,"Arequipa"
"2024-03-20","14:31","Pera",9.79,3.5,"Lima"
"2024-03-20","14:31","Papa",13.5,1.2,"Trujillo"
"2024-03-20","14:32","Carne de Res",1.99,16.5,"Arequipa"
"2024-03-20","14:32","Pera",4.52,3.5,"Cusco"
"2024-03-20","14:34","Queso",0.72,10,"Arequipa"
"2024-03-20","14:35","Carne de Cerdo",1.34,18,"Arequipa"
"2024-03-20","14:38","Queso",0.72,10,"Cusco"
"2024-03-20","14:40","Jamon",0.87,9.5,"Lima"
"2024-03-20","14:41","Queso",11.25,10,"Chiclayo"
"2024-03-20","14:44","Queso",17.41,10,"Chiclayo"
"2024-03-20","14:45","Manzana",2.86,3,"Trujillo"
"2024-03-20","14:45","Lechuga",5.22,1.5,"Trujillo"
"2024-03-20","14:45","Pera",2.84,3.5,"Cusco"
"2024-03-20","14:49","Cebolla",37.88,1.8,"Lima"
"2024-03-20","14:54","Papa",33.79,1.2,"Lima"
"2024-03-20","14:55","Uva",3.21,4,"Chiclayo"
"2024-03-20","14:57","Pera",7.72,3.5,"Chiclayo"
"2024-03-20","14:58","Huevo",9.79,7.2,"Arequipa"
"2024-03-20","14:58","Carne de Res",2.5,16.5,"Cusco"
"2024-03-20","15:01","Jamon",0.93,9.5,"Chiclayo"
"2024-03-20","15:01","Tomate",3.6,2,"Chiclayo"
"2024-03-20","15:04","Naranja",3.27,2.2,"Lima"
"2024-03-20","15:05","Plátano",14.33,1.5,"Lima"
"2024-03-20","15:05","Uva",6.76,4,"Chiclayo"
"2024-03-20","15:07","Jamon",0.92,9.5,"Trujillo"
"2024-03-20","15:08","Naranja",3.27,2.2,"Cusco"
"2024-03-20","15:09","Carne de Res",6.78,16.5,"Trujillo"
"2024-03-20","15:12","Cebolla",23.8,1.8,"Lima"
"2024-03-20","15:14","Manzana",3.15,3,"Lima"
"2024-03-20","15:15","Zanahoria",18.62,1.8,"Cusco"
"2024-03-20","15:17","Cordero",1.45,24,"Arequipa"
"2024-03-20","15:17","Carne de Cerdo",4.23,18,"Trujillo"
"2024-03-20","15:28","Papa",5.99,1.2,"Trujillo"
"2024-03-20","15:28","Cebolla",3.99,1.8,"Chiclayo"
"2024-03-20","15:28","Tomate",26.09,2,"Chiclayo"
"2024-03-20","15:36","Pescado",0.48,15,"Arequipa"
"2024-03-20","15:36","Lechuga",28.61,1.5,"Cusco"
"2024-03-20","15:37","Naranja",37.91,2.2,"Lima"
"2024-03-20","15:38","Manzana",2.4,3,"Trujillo"
"2024-03-20","15:38","Zanahoria",7.78,1.8,"Cusco"
"2024-03-20","15:40","Cordero",0.73,24,"Lima"
"2024-03-20","15:42","Queso",1.2,10,"Lima"
"2024-03-20","15:45","Fresa",2.19,6,"Trujillo"
"2024-03-20","15:46","Manzana",5.71,3,"Lima"
"2024-03-20","15:46","Huevo",15.99,7.2,"Chiclayo"
"2024-03-20","15:46","Lechuga",4.79,1.5,"Chiclayo"
"2024-03-20","15:51","Cordero",0.54,24,"Arequipa"
"2024-03-20","15:53","Uva",1.8,4,"Trujillo"
"2024-03-20","16:01","Papa",23.52,1.2,"Chiclayo"
"2024-03-20","16:05","Plátano",53.23,1.5,"Arequipa"
"2024-03-20","16:05","Pera",8.42,3.5,"Cusco"
"2024-03-20","16:05","Huevo",1.23,7.2,"Chiclayo"
"2024-03-20","16:06","Tomate",17.72,2,"Trujillo"
"2024-03-20","16:06","Cebolla",3.99,1.8,"Cusco"
"2024-03-20","16:06","Naranja",3.27,2.2,"Chiclayo"
"2024-03-20","16:07","Pollo",9.74,8,"Lima"
"2024-03-20","16:11","Carne de Res",0.66,16.5,"Lima"
"2024-03-20","16:11","Fresa",3.84,6,"Lima"
"2024-03-20","16:11","Carne de Cerdo",11.94,18,"Arequipa"
"2024-03-20","16:14","Pera",2.05,3.5,"Cusco"
"2024-03-20","16:19","Naranja",53.07,2.2,"Chiclayo"
"2024-03-20","16:22","Pescado",0.78,15,"Arequipa"
"2024-03-20","16:23","Carne de Res",0.44,16.5,"Lima"
"2024-03-20","16:24","Zanahoria",38.34,1.8,"Trujillo"
"2024-03-20","16:25","Huevo",2.73,7.2,"Cusco"
"2024-03-20","16:26","Jamon",2.9,9.5,"Arequipa"
"2024-03-20","16:28","Pescado",0.48,15,"Cusco"
"2024-03-20","16:29","Naranja",3.71,2.2,"Cusco"
"2024-03-20","16:33","Pollo",3.72,8,"Cusco"
"2024-03-20","16:37","Zanahoria",3.99,1.8,"Trujillo"
"2024-03-20","16:41","Papa",10.39,1.2,"Cusco"
"2024-03-20","16:42","Pescado",2.53,15,"Trujillo"
"2024-03-20","16:43","Naranja",5.93,2.2,"Arequipa"
"2024-03-20","16:43","Huevo",1.95,7.2,"Arequipa"
"2024-03-20","16:45","Naranja",9.02,2.2,"Trujillo"
"2024-03-20","16:48","Naranja",3.9,2.2,"Chiclayo"
"2024-03-20","16:50","Tomate",24.9,2,"Arequipa"
"2024-03-20","16:51","Uva",26.84,4,"Chiclayo"
"2024-03-20","16:54","Cebolla",21.02,1.8,"Chiclayo"
"2024-03-20","16:55","Jamon",1.59,9.5,"Chiclayo"
"2024-03-20","16:59","Huevo",1.65,7.2,"Chiclayo"
"2024-03-20","17:01","Cordero",1.85,24,"Arequipa"
"2024-03-20","17:01","Tomate",32.2,2,"Trujillo"
"2024-03-20","17:01","Pollo",0.9,8,"Chiclayo"
"2024-03-20","17:02","Tomate",5.76,2,"Chiclayo"
"2024-03-20","17:05","Jamon",9.48,9.5,"Arequipa"
"2024-03-20","17:07","Tomate",3.6,2,"Lima"
"2024-03-20","17:11","Manzana",2.4,3,"Trujillo"
"2024-03-20","17:15","Tomate",54.55,2,"Lima"
"2024-03-20","17:15","Uva",4.59,4,"Cusco"
"2024-03-20","17:16","Plátano",29.03,1.5,"Cusco"
"2024-03-20","17:18","Fresa",1.2,6,"Arequipa"
"2024-03-20","17:18","Fresa",2.68,6,"Trujillo"
"2024-03-20","17:20","Manzana",18.88,3,"Lima"
"2024-03-20","17:20","Uva",21.92,4,"Chiclayo"
"2024-03-20","17:21","Cordero",0.99,24,"Arequipa"
"2024-03-20","17:21","Manzana",13.92,3,"Chiclayo"
"2024-03-20","17:22","Pescado",0.83,15,"Cusco"
"2024-03-20","17:25","Lechuga",88.63,1.5,"Cusco"
"2024-03-20","17:26","Papa",42.38,1.2,"Lima"
"2024-03-20","17:26","Manzana",3.14,3,"Arequipa"
"2024-03-20","17:27","Carne de Cerdo",1.12,18,"Arequipa"
"2024-03-20","17:27","Lechuga",32.25,1.5,"Trujillo"
"2024-03-20","17:29","Tomate",7.8,2,"Cusco"
"2024-03-20","17:30","Lechuga",28.09,1.5,"Trujillo"
"2024-03-20","17:30","Cordero",0.55,24,"Trujillo"
"2024-03-20","17:31","Fresa",12.21,6,"Chiclayo"
"2024-03-20","17:31","Papa",11.66,1.2,"Chiclayo"
"2024-03-20","17:37","Huevo",6.83,7.2,"Chiclayo"
"2024-03-20","17:39","Papa",76.66,1.2,"Cusco"
"2024-03-20","17:39","Lechuga",7.36,1.5,"Chiclayo"
"2024-03-20","17:41","Huevo",3.58,7.2,"Chiclayo"
"2024-03-20","17:42","Pescado",0.58,15,"Arequipa"
"2024-03-20","17:44","Jamon",1.06,9.5,"Lima"
"2024-03-20","17:44","Queso",0.86,10,"Chiclayo"
"2024-03-20","17:45","Pera",12.42,3.5,"Trujillo"
"2024-03-20","17:46","Fresa",1.2,6,"Chiclayo"
"2024-03-20","17:51","Pollo",17.84,8,"Chiclayo"
"2024-03-20","17:52","Carne de Cerdo",0.4,18,"Arequipa"
"2024-03-20","17:55","Queso",0.72,10,"Lima"
"2024-03-20","18:00","Manzana",2.4,3,"Cusco"
"2024-03-20","18:01","Naranja",10.22,2.2,"Lima"
"2024-03-20","18:01","Fresa",9.24,6,"Cusco"
"2024-03-20","18:03","Pera",4.83,3.5,"Chiclayo"
"2024-03-20","18:05","Manzana",4.9,3,"Cusco"
"2024-03-20","18:06","Naranja",49.48,2.2,"Lima"
"2024-03-20","18:07","Tomate",9.2,2,"Chiclayo"
"2024-03-20","18:08","Naranja",5.65,2.2,"Lima"
"2024-03-20","18:08","Uva",4.64,4,"Trujillo"
"2024-03-20","18:09","Lechuga",4.79,1.5,"Trujillo"
"2024-03-20","18:10","Uva",4.4,4,"Arequipa"
"2024-03-20","18:11","Naranja",8.3,2.2,"Arequipa"
"2024-03-20","18:11","Carne de Cerdo",1.07,18,"Trujillo"
"2024-03-20","18:12","Queso",0.72,10,"Trujillo"
"2024-03-20","18:12","Pera",3.11,3.5,"Chiclayo"
"2024-03-20","18:13","Zanahoria",11.87,1.8,"Chiclayo"
"2024-03-20","18:15","Carne de Cerdo",2.63,18,"Cusco"
"2024-03-20","18:16","Plátano",7.92,1.5,"Chiclayo"
"2024-03-20","18:22","Lechuga",14.04,1.5,"Lima"
"2024-03-20","18:22","Cebolla",61.56,1.8,"Cusco"
"2024-03-20","18:26","Manzana",17.87,3,"Trujillo"
"2024-03-20","18:27","Pescado",0.69,15,"Lima"
"2024-03-20","18:31","Papa",35.91,1.2,"Lima"
"2024-03-20","18:32","Cebolla",5.89,1.8,"Trujillo"
"2024-03-20","18:35","Pera",9.45,3.5,"Arequipa"
"2024-03-20","18:45","Naranja",3.27,2.2,"Cusco"
"2024-03-20","18:47","Queso",0.73,10,"Trujillo"
"2024-03-20","18:48","Huevo",6.53,7.2,"Lima"
"2024-03-20","18:48","Uva",29.22,4,"Lima"
"2024-03-20","18:49","Carne de Cerdo",3.14,18,"Trujillo"
"2024-03-20","18:51","Lechuga",13.89,1.5,"Lima"
"2024-03-20","18:52","Carne de Res",1.55,16.5,"Chiclayo"
"2024-03-20","18:56","Queso",1.06,10,"Trujillo"
"2024-03-20","18:57","Jamon",0.76,9.5,"Lima"
"2024-03-20","18:58","Cordero",1.77,24,"Cusco"
"2024-03-20","18:59","Plátano",38.18,1.5,"Lima"
"2024-03-20","19:01","Pescado",0.48,15,"Trujillo"
"2024-03-20","19:05","Jamon",0.8,9.5,"Trujillo"
"2024-03-20","19:07","Cebolla",3.99,1.8,"Chiclayo"
"2024-03-20","19:08","Pescado",1.58,15,"Trujillo"
"2024-03-20","19:08","Huevo",1.95,7.2,"Chiclayo"
"2024-03-20","19:12","Lechuga",25.61,1.5,"Cusco"
"2024-03-20","19:14","Carne de Res",0.83,16.5,"Arequipa"
"2024-03-20","19:14","Queso",3.02,10,"Trujillo"
"2024-03-20","19:14","Naranja",18.09,2.2,"Trujillo"
"2024-03-20","19:14","Cebolla",15.41,1.8,"Chiclayo"
"2024-03-20","19:14","Pera",18.31,3.5,"Chiclayo"
"2024-03-20","19:16","Jamon",0.76,9.5,"Cusco"
"2024-03-20","19:16","Pollo",3.01,8,"Cusco"
"2024-03-20","19:20","Pescado",2.11,15,"Cusco"
"2024-03-20","19:23","Pollo",1.48,8,"Arequipa"
"2024-03-20","19:23","Carne de Cerdo",0.95,18,"Arequipa"
"2024-03-20","19:25","Carne de Res",2.77,16.5,"Lima"
"2024-03-20","19:25","Papa",5.99,1.2,"Chiclayo"
"2024-03-20","19:28","Tomate",13.42,2,"Lima"
"2024-03-20","19:30","Lechuga",20.33,1.5,"Cusco"
"2024-03-20","19:32","Cebolla",17.37,1.8,"Chiclayo"
"2024-03-20","19:34","Queso",2.48,10,"Chiclayo"
"2024-03-20","19:40","Naranja",8.5,2.2,"Lima"
"2024-03-20","19:41","Pescado",2.74,15,"Lima"
"2024-03-20","19:42","Pollo",0.9,8,"Arequipa"
"2024-03-20","19:44","Lechuga",4.79,1.5,"Lima"
"2024-03-20","19:45","Pera",11.93,3.5,"Arequipa"
"2024-03-20","19:45","Huevo",1,7.2,"Trujillo"
"2024-03-20","19:50","Plátano",10.59,1.5,"Chiclayo"
"2024-03-20","19:51","Tomate",10.64,2,"Trujillo"
"2024-03-20","19:52","Cordero",1.37,24,"Lima"
"2024-03-20","19:53","Zanahoria",4.06,1.8,"Lima"
"2024-03-20","19:53","Pera",4.42,3.5,"Chiclayo"
"2024-03-20","19:54","Uva",3.12,4,"Chiclayo"
"2024-03-20","19:54","Carne de Res",1.06,16.5,"Chiclayo"
"2024-03-20","19:55","Manzana",8.34,3,"Chiclayo"
"2024-03-20","19:55","Pera",2.05,3.5,"Chiclayo"
"2024-03-20","19:59","Tomate",9.72,2,"Arequipa"
"2024-03-20","19:59","Manzana",6.36,3,"Cusco"
"2024-03-20","20:00","Papa",50.91,1.2,"Lima"
"2024-03-20","20:07","Pera",4.04,3.5,"Trujillo"
"2024-03-20","20:07","Cebolla",8.92,1.8,"Chiclayo"
"2024-03-20","20:09","Carne de Res",0.47,16.5,"Chiclayo"
"2024-03-20","20:10","Uva",1.8,4,"Arequipa"
"2024-03-20","20:11","Tomate",7.84,2,"Trujillo"
"2024-03-20","20:12","Fresa",7.23,6,"Trujillo"
"2024-03-20","20:13","Lechuga",23.09,1.5,"Lima"
"2024-03-20","20:14","Fresa",11.32,6,"Cusco"
"2024-03-20","20:15","Pera",2.05,3.5,"Arequipa"
"2024-03-20","20:16","Lechuga",32.79,1.5,"Arequipa"
"2024-03-20","20:16","Cebolla",25.88,1.8,"Cusco"
"2024-03-20","20:18","Manzana",4.19,3,"Trujillo"
"2024-03-20","20:26","Zanahoria",6.78,1.8,"Chiclayo"
"2024-03-20","20:27","Carne de Res",1.03,16.5,"Cusco"
"2024-03-20","20:27","Fresa",1.4,6,"Chiclayo"
"2024-03-20","20:28","Carne de Res",1.09,16.5,"Cusco"
"2024-03-20","20:32","Fresa",3.35,6,"Chiclayo"
"2024-03-20","20:33","Cebolla",5.37,1.8,"Arequipa"
"2024-03-20","20:33","Cordero",2.09,24,"Trujillo"
"2024-03-20","20:34","Tomate",7.76,2,"Cusco"
"2024-03-20","20:34","Cordero",0.3,24,"Cusco"
"2024-03-20","20:36","Tomate",58.82,2,"Trujillo"
"2024-03-20","20:36","Fresa",2.48,6,"Cusco"
"2024-03-20","20:38","Lechuga",25.93,1.5,"Trujillo"
"2024-03-20","20:39","Carne de Cerdo",1.26,18,"Chiclayo"
"2024-03-20","20:40","Jamon",1.79,9.5,"Trujillo"
"2024-03-20","20:41","Pera",8.25,3.5,"Chiclayo"
"2024-03-20","20:42","Cebolla",4.47,1.8,"Chiclayo"
"2024-03-20","20:45","Huevo",2.23,7.2,"Arequipa"
"2024-03-20","20:46","Carne de Cerdo",1.84,18,"Arequipa"
"2024-03-20","20:46","Zanahoria",9.56,1.8,"Chiclayo"
"2024-03-20","20:48","Zanahoria",25.83,1.8,"Chiclayo"
"2024-03-20","20:50","Naranja",4.25,2.2,"Trujillo"
"2024-03-20","20:52","Naranja",9.89,2.2,"Trujillo"
"2024-03-20","20:52","Naranja",14.11,2.2,"Trujillo"
"2024-03-20","20:53","Cebolla",5.48,1.8,"Lima"
"2024-03-20","20:56","Pescado",5.83,15,"Trujillo"
"2024-03-20","20:56","Plátano",4.79,1.5,"Cusco"
"2024-03-20","20:57","Plátano",5.55,1.5,"Chiclayo"
"2024-03-20","20:58","Plátano",21.33,1.5,"Trujillo"
"2024-03-20","8:00","Queso",0.72,10,"Trujillo"
"2024-03-20","8:04","Manzana",4.27,3,"Arequipa"
"2024-03-20","8:05","Carne de Cerdo",4.58,18,"Arequipa"
"2024-03-20","8:10","Queso",0.81,10,"Trujillo"
"2024-03-20","8:16","Uva",1.8,4,"Cusco"
"2024-03-20","8:17","Carne de Res",1.49,16.5,"Lima"
"2024-03-20","8:23","Huevo",5.18,7.2,"Arequipa"
"2024-03-20","8:26","Zanahoria",14.22,1.8,"Cusco"
"2024-03-20","8:29","Manzana",9.7,3,"Trujillo"
"2024-03-20","8:30","Pescado",0.48,15,"Lima"
"2024-03-20","8:30","Fresa",1.24,6,"Chiclayo"
"2024-03-20","8:31","Pollo",1.1,8,"Trujillo"
"2024-03-20","8:31","Uva",4.35,4,"Cusco"
"2024-03-20","8:32","Tomate",20.58,2,"Lima"
"2024-03-20","8:33","Lechuga",4.79,1.5,"Chiclayo"
"2024-03-20","8:34","Papa",5.99,1.2,"Lima"
"2024-03-20","8:35","Queso",2.62,10,"Trujillo"
"2024-03-20","8:36","Huevo",1.73,7.2,"Arequipa"
"2024-03-20","8:37","Queso",11.32,10,"Arequipa"
"2024-03-20","8:39","Pollo",3.1,8,"Chiclayo"
"2024-03-20","8:43","Fresa",1.44,6,"Trujillo"
"2024-03-20","8:46","Pera",4.27,3.5,"Chiclayo"
"2024-03-20","8:47","Manzana",11.59,3,"Arequipa"
"2024-03-20","8:48","Jamon",2.23,9.5,"Chiclayo"
"2024-03-20","8:49","Cordero",5.54,24,"Lima"
"2024-03-20","8:54","Uva",7.47,4,"Trujillo"
"2024-03-20","8:57","Zanahoria",12.16,1.8,"Chiclayo"
"2024-03-20","8:57","Pollo",16.12,8,"Chiclayo"
"2024-03-20","8:58","Tomate",4.08,2,"Lima"
"2024-03-20","9:02","Carne de Res",0.44,16.5,"Chiclayo"
"2024-03-20","9:03","Lechuga",109.31,1.5,"Lima"
"2024-03-20","9:04","Tomate",3.6,2,"Chiclayo"
"2024-03-20","9:05","Manzana",6.77,3,"Cusco"
"2024-03-20","9:07","Lechuga",13.51,1.5,"Chiclayo"
"2024-03-20","9:08","Carne de Cerdo",1.62,18,"Lima"
"2024-03-20","9:08","Plátano",143.33,1.5,"Arequipa"
"2024-03-20","9:08","Naranja",3.27,2.2,"Cusco"
"2024-03-20","9:10","Pera",9,3.5,"Cusco"
"2024-03-20","9:16","Naranja",11.77,2.2,"Arequipa"
"2024-03-20","9:20","Zanahoria",4.04,1.8,"Lima"
"2024-03-20","9:22","Pera",4.04,3.5,"Chiclayo"
"2024-03-20","9:23","Cordero",0.64,24,"Cusco"
"2024-03-20","9:24","Pescado",0.68,15,"Chiclayo"
"2024-03-20","9:27","Carne de Res",1.14,16.5,"Arequipa"
"2024-03-20","9:28","Papa",20.8,1.2,"Lima"
"2024-03-20","9:28","Carne de Cerdo",6.32,18,"Cusco"
"2024-03-20","9:29","Fresa",2.24,6,"Chiclayo"
"2024-03-20","9:30","Pollo",2.09,8,"Cusco"
"2024-03-20","9:31","Cebolla",3.99,1.8,"Arequipa"
"2024-03-20","9:31","Fresa",2.38,6,"Cusco"
"2024-03-20","9:39","Naranja",7.33,2.2,"Cusco"
"2024-03-20","9:45","Plátano",19.17,1.5,"Arequipa"
"2024-03-20","9:46","Jamon",1.61,9.5,"Cusco"
"2024-03-20","9:46","Manzana",65.23,3,"Cusco"
"2024-03-20","9:53","Queso",4.99,10,"Trujillo"
"2024-03-20","9:56","Fresa",1.2,6,"Chiclayo"
"2024-03-20","9:59","Pollo",1.89,8,"Lima"
"2024-03-21","10:00","Papa",5.99,1.2,"Cusco"
"2024-03-21","10:01","Zanahoria",28.04,1.8,"Lima"
"2024-03-21","10:01","Manzana",3.34,3,"Cusco"
"2024-03-21","10:01","Pescado",0.48,15,"Chiclayo"
"2024-03-21","10:02","Pescado",5.11,15,"Lima"
"2024-03-21","10:02","Tomate",3.6,2,"Arequipa"
"2024-03-21","10:05","Manzana",4.51,3,"Trujillo"
"2024-03-21","10:07","Pollo",4.19,8,"Chiclayo"
"2024-03-21","10:09","Zanahoria",6.12,1.8,"Lima"
"2024-03-21","10:10","Queso",1.99,10,"Arequipa"
"2024-03-21","10:11","Lechuga",4.79,1.5,"Lima"
"2024-03-21","10:13","Uva",8,4,"Chiclayo"
"2024-03-21","10:14","Lechuga",10.8,1.5,"Trujillo"
"2024-03-21","10:16","Zanahoria",13.06,1.8,"Arequipa"
"2024-03-21","10:16","Papa",26.68,1.2,"Chiclayo"
"2024-03-21","10:17","Naranja",11.95,2.2,"Cusco"
"2024-03-21","10:18","Naranja",3.27,2.2,"Cusco"
"2024-03-21","10:19","Pollo",1.84,8,"Arequipa"
"2024-03-21","10:20","Uva",2.67,4,"Arequipa"
"2024-03-21","10:23","Naranja",3.27,2.2,"Trujillo"
"2024-03-21","10:24","Lechuga",21.17,1.5,"Chiclayo"
"2024-03-21","10:26","Cordero",3.81,24,"Cusco"
"2024-03-21","10:28","Pollo",16.56,8,"Lima"
"2024-03-21","10:28","Uva",31.32,4,"Chiclayo"
"2024-03-21","10:29","Tomate",13.11,2,"Trujillo"
"2024-03-21","10:30","Pescado",1.39,15,"Cusco"
"2024-03-21","10:36","Pera",6.03,3.5,"Chiclayo"
"2024-03-21","10:37","Cebolla",33.96,1.8,"Lima"
"2024-03-21","10:41","Queso",0.85,10,"Lima"
"2024-03-21","10:43","Pera",2.05,3.5,"Cusco"
"2024-03-21","10:45","Huevo",3.06,7.2,"Arequipa"
"2024-03-21","10:46","Cordero",0.46,24,"Lima"
"2024-03-21","10:50","Pescado",0.67,15,"Cusco"
"2024-03-21","10:54","Cebolla",11.48,1.8,"Cusco"
"2024-03-21","10:55","Cebolla",18.38,1.8,"Arequipa"
"2024-03-21","10:56","Jamon",1.07,9.5,"Cusco"
"2024-03-21","10:57","Queso",0.93,10,"Trujillo"
"2024-03-21","10:57","Uva",6.28,4,"Cusco"
"2024-03-21","10:57","Cebolla",14.17,1.8,"Chiclayo"
"2024-03-21","10:58","Queso",8.08,10,"Trujillo"
"2024-03-21","10:59","Huevo",1,7.2,"Lima"
"2024-03-21","11:00","Naranja",7.57,2.2,"Lima"
"2024-03-21","11:00","Naranja",21.23,2.2,"Arequipa"
"2024-03-21","11:00","Huevo",2.3,7.2,"Chiclayo"
"2024-03-21","11:05","Queso",0.74,10,"Trujillo"
"2024-03-21","11:07","Cebolla",21.95,1.8,"Cusco"
"2024-03-21","11:08","Tomate",39.7,2,"Chiclayo"
