Fecha,Servicio,Monto
2023-06-15,Económica,17.7
2023-06-15,Económica,11.5
2023-06-15,Confort,143.1
2023-06-15,Regular,46.7
2023-06-15,Regular,47.9
2023-06-15,Confort,84.5
2023-06-15,Regular,28.6
2023-06-15,Regular,42.3
2023-06-15,Regular,180.0
2023-06-15,Regular,64.8
2023-06-15,Económica,18.2
2023-06-15,Regular,17.0
2023-06-15,Económica,21.2
2023-06-15,Confort,81.5
2023-06-15,Económica,27.2
2023-06-15,Económica,11.1
2023-06-15,Regular,151.7
2023-06-15,Económica,19.1
2023-06-15,Económica,10.5
2023-06-15,Económica,23.3
2023-06-15,Regular,23.2
2023-06-15,Regular,36.9
2023-06-15,Regular,134.2
2023-06-15,Confort,113.8
2023-06-15,Regular,40.0
2023-06-15,Regular,36.0
2023-06-15,Regular,49.8
2023-06-15,Regular,23.7
2023-06-15,Económica,12.6
2023-06-15,Regular,147.5
2023-06-15,Regular,20.1
2023-06-15,Regular,20.9
2023-06-15,Económica,41.4
2023-06-15,Regular,43.2
2023-06-15,Económica,10.9
2023-06-15,Económica,17.9
2023-06-15,Regular,33.3
2023-06-15,Confort,66.5
2023-06-15,Económica,22.7
2023-06-15,Regular,37.0
2023-06-15,Regular,50.0
2023-06-15,Confort,117.7
2023-06-15,Económica,29.4
2023-06-15,Regular,17.0
2023-06-15,Confort,43.0
2023-06-15,Regular,77.4
2023-06-15,Económica,15.7
2023-06-15,Regular,37.1
2023-06-15,Económica,10.9
2023-06-15,Económica,11.7
2023-06-15,Regular,42.4
2023-06-16,Económica,23.6
2023-06-16,Regular,81.7
2023-06-16,Regular,45.4
2023-06-16,Regular,33.3
2023-06-16,Regular,30.1
2023-06-16,Regular,36.4
2023-06-16,Económica,11.6
2023-06-16,Confort,95.8
2023-06-16,Regular,255.2
2023-06-16,Económica,17.7
2023-06-16,Económica,14.9
2023-06-16,Regular,16.0
2023-06-16,Económica,51.6
2023-06-16,Regular,51.6
2023-06-16,Regular,82.4
2023-06-16,Regular,63.6
2023-06-16,Regular,33.0
2023-06-16,Regular,46.5
2023-06-16,Regular,54.8
2023-06-16,Regular,37.6
2023-06-16,Económica,34.8
2023-06-16,Regular,49.8
2023-06-16,Regular,41.3
2023-06-16,Económica,49.7
2023-06-16,Económica,46.5
2023-06-16,Regular,58.8
2023-06-16,Regular,49.6
2023-06-16,Regular,38.2
2023-06-16,Regular,54.0
2023-06-16,Económica,32.9
2023-06-16,Económica,20.6
2023-06-16,Económica,10.1
2023-06-16,Confort,41.6
2023-06-16,Económica,44.3
2023-06-16,Regular,147.5
2023-06-16,Económica,27.2
2023-06-16,Económica,29.3
2023-06-16,Regular,18.7
2023-06-16,Económica,12.8
2023-06-16,Regular,67.0
2023-06-16,Económica,21.0
2023-06-16,Regular,46.1
2023-06-16,Regular,54.7
2023-06-16,Regular,34.5
2023-06-16,Confort,90.4
2023-06-16,Confort,32.6
2023-06-16,Regular,22.9
2023-06-16,Regular,97.0
2023-06-16,Regular,86.0
2023-06-16,Económica,16.9
2023-06-16,Económica,11.0
2023-06-16,Económica,13.6
2023-06-16,Económica,23.0
2023-06-16,Regular,147.8
2023-06-16,Regular,41.4
2023-06-16,Económica,28.0
2023-06-16,Confort,94.4
2023-06-16,Regular,33.2
2023-06-16,Regular,24.6
2023-06-16,Confort,118.9
2023-06-16,Regular,82.8
2023-06-16,Regular,81.3
2023-06-16,Económica,37.6
2023-06-16,Regular,69.9
2023-06-16,Económica,17.6
2023-06-16,Regular,42.7
2023-06-16,Confort,168.6
2023-06-16,Regular,23.2
2023-06-16,Confort,70.8
2023-06-16,Regular,35.9
2023-06-16,Económica,11.6
2023-06-16,Regular,65.3
2023-06-16,Económica,17.1
2023-06-16,Regular,48.4
2023-06-16,Económica,13.4
2023-06-16,Regular,122.8
2023-06-16,Económica,23.3
2023-06-16,Confort,19.9
2023-06-16,Económica,15.3
2023-06-16,Regular,122.2
2023-06-16,Confort,57.8
2023-06-16,Regular,62.0
2023-06-16,Regular,36.6
2023-06-16,Regular,34.8
2023-06-16,Económica,14.5
2023-06-16,Regular,41.5
2023-06-16,Económica,20.9
2023-06-17,Confort,152.1
2023-06-17,Confort,69.9
2023-06-17,Regular,30.0
2023-06-17,Confort,16.2
2023-06-17,Regular,67.9
2023-06-17,Económica,14.9
2023-06-17,Confort,17.9
2023-06-17,Económica,18.9
2023-06-17,Confort,40.6
2023-06-17,Regular,68.2
2023-06-17,Económica,24.2
2023-06-17,Económica,13.3
2023-06-17,Regular,33.5
2023-06-17,Regular,61.8
2023-06-17,Económica,19.4
2023-06-17,Económica,19.3
2023-06-17,Regular,120.6
2023-06-17,Confort,125.9
2023-06-17,Confort,184.9
2023-06-17,Regular,72.0
2023-06-17,Económica,17.8
2023-06-17,Regular,19.0
2023-06-17,Económica,25.6
2023-06-17,Económica,24.4
2023-06-17,Regular,127.9
2023-06-17,Regular,68.5
2023-06-17,Regular,58.4
2023-06-17,Económica,17.7
2023-06-17,Confort,100.3
2023-06-17,Confort,76.2
2023-06-17,Económica,16.7
2023-06-17,Regular,87.1
2023-06-17,Confort,21.9
2023-06-17,Económica,13.2
2023-06-17,Regular,50.2
2023-06-17,Económica,49.9
2023-06-17,Regular,13.8
2023-06-17,Regular,24.4
2023-06-17,Confort,195.6
2023-06-17,Regular,52.7
2023-06-17,Regular,59.2
2023-06-17,Económica,19.0
2023-06-17,Económica,13.1
2023-06-17,Económica,22.2
2023-06-17,Económica,20.8
2023-06-17,Económica,20.0
2023-06-17,Económica,18.1
2023-06-17,Regular,42.2
2023-06-17,Regular,25.0
2023-06-17,Regular,74.5
2023-06-17,Económica,17.6
2023-06-17,Regular,33.5
2023-06-17,Económica,10.5
2023-06-17,Económica,34.7
2023-06-17,Económica,12.2
2023-06-17,Confort,153.0
2023-06-17,Regular,68.8
2023-06-17,Económica,35.3
2023-06-17,Económica,13.4
2023-06-17,Regular,43.7
2023-06-17,Confort,63.5
2023-06-17,Económica,18.0
2023-06-17,Regular,41.6
2023-06-17,Confort,73.3
2023-06-17,Confort,65.0
2023-06-17,Regular,71.1
2023-06-17,Regular,89.5
2023-06-17,Confort,114.4
2023-06-17,Regular,29.6
2023-06-17,Regular,41.6
2023-06-17,Regular,68.8
2023-06-17,Regular,54.9
2023-06-17,Regular,213.3
2023-06-17,Económica,10.5
2023-06-17,Confort,26.5
2023-06-17,Económica,22.4
2023-06-17,Económica,21.4
2023-06-17,Económica,19.5
2023-06-17,Confort,56.4
2023-06-17,Económica,13.3
2023-06-17,Regular,60.9
2023-06-17,Confort,54.5
2023-06-17,Económica,20.9
2023-06-17,Regular,21.0
2023-06-18,Regular,49.8
2023-06-18,Confort,67.6
2023-06-18,Confort,93.9
2023-06-18,Regular,86.7
2023-06-18,Confort,144.3
2023-06-18,Regular,44.9
2023-06-18,Regular,106.0
2023-06-18,Confort,76.3
2023-06-18,Confort,100.3
2023-06-18,Económica,10.5
2023-06-18,Regular,145.5
2023-06-18,Confort,35.7
2023-06-18,Regular,74.2
2023-06-18,Regular,15.5
2023-06-18,Económica,30.2
2023-06-18,Económica,22.7
2023-06-18,Regular,23.8
2023-06-18,Económica,15.3
2023-06-18,Confort,75.7
2023-06-18,Económica,10.4
2023-06-18,Económica,25.0
2023-06-18,Económica,17.7
2023-06-18,Regular,45.7
2023-06-18,Económica,21.8
2023-06-18,Regular,22.0
2023-06-18,Económica,36.9
2023-06-18,Regular,52.4
2023-06-18,Económica,15.2
2023-06-18,Regular,17.7
2023-06-18,Económica,21.4
2023-06-18,Confort,156.0
2023-06-18,Económica,30.3
2023-06-18,Regular,46.6
2023-06-18,Confort,21.1
2023-06-18,Confort,37.0
2023-06-18,Económica,13.1
2023-06-18,Económica,11.4
2023-06-18,Regular,35.4
2023-06-18,Confort,30.4
2023-06-18,Económica,15.9
2023-06-18,Regular,56.7
2023-06-18,Confort,208.5
2023-06-18,Confort,30.2
2023-06-18,Regular,49.3
2023-06-18,Confort,142.2
2023-06-18,Confort,81.4
2023-06-18,Regular,35.0
2023-06-18,Regular,63.6
2023-06-18,Económica,15.5
2023-06-18,Regular,38.8
2023-06-18,Confort,23.1
2023-06-18,Económica,17.0
2023-06-18,Económica,32.3
2023-06-18,Económica,15.6
2023-06-18,Regular,58.2
2023-06-18,Económica,34.4
2023-06-18,Regular,40.4
2023-06-18,Económica,16.3
2023-06-18,Económica,16.0
2023-06-18,Económica,45.1
2023-06-18,Confort,178.5
2023-06-18,Económica,14.1
2023-06-18,Económica,23.5
2023-06-18,Confort,91.7
2023-06-18,Económica,13.0
2023-06-18,Regular,93.7
2023-06-18,Confort,39.8
2023-06-18,Económica,31.0
2023-06-18,Regular,24.9
2023-06-18,Económica,24.1
2023-06-18,Confort,24.6
2023-06-18,Regular,96.7
2023-06-18,Confort,61.6
2023-06-18,Confort,54.4
2023-06-18,Confort,74.3
2023-06-18,Económica,21.9
2023-06-18,Regular,48.6
2023-06-18,Económica,34.7
2023-06-18,Regular,71.2
2023-06-18,Económica,24.8
2023-06-18,Regular,51.3
2023-06-18,Confort,95.8
2023-06-19,Regular,28.7
2023-06-19,Económica,12.5
2023-06-19,Regular,36.4
2023-06-19,Regular,25.5
2023-06-19,Económica,50.6
2023-06-19,Confort,119.9
2023-06-19,Regular,34.2
2023-06-19,Regular,32.9
2023-06-19,Regular,48.7
2023-06-19,Económica,14.0
2023-06-19,Económica,20.7
2023-06-19,Regular,101.6
2023-06-19,Regular,50.4
2023-06-19,Económica,10.5
2023-06-19,Económica,18.3
2023-06-19,Regular,51.8
2023-06-19,Regular,62.7
2023-06-19,Regular,76.7
2023-06-19,Económica,22.6
2023-06-19,Confort,107.4
2023-06-19,Regular,39.3
2023-06-19,Económica,53.4
2023-06-19,Regular,43.1
2023-06-19,Económica,14.8
2023-06-19,Regular,130.2
2023-06-19,Económica,14.8
2023-06-19,Confort,20.7
2023-06-19,Confort,71.2
2023-06-19,Regular,45.1
2023-06-19,Regular,76.3
2023-06-19,Económica,36.4
2023-06-19,Regular,27.2
2023-06-19,Regular,102.9
2023-06-19,Económica,11.3
2023-06-19,Regular,80.6
2023-06-19,Económica,19.6
2023-06-19,Confort,78.8
2023-06-19,Económica,15.5
2023-06-19,Regular,41.6
2023-06-19,Confort,89.8
2023-06-19,Confort,33.4
2023-06-19,Regular,60.0
2023-06-19,Regular,69.5
2023-06-19,Confort,58.6
2023-06-19,Confort,104.5
2023-06-19,Confort,31.6
2023-06-19,Económica,16.9
2023-06-19,Regular,11.8
2023-06-19,Económica,20.3
2023-06-19,Económica,15.6
2023-06-19,Regular,39.7
2023-06-19,Económica,17.5
2023-06-19,Económica,11.4
2023-06-19,Económica,11.3
2023-06-19,Regular,74.9
2023-06-19,Regular,42.6
2023-06-19,Económica,26.2
2023-06-19,Confort,91.8
2023-06-19,Económica,12.7
2023-06-19,Regular,153.1
2023-06-19,Regular,44.9
2023-06-19,Regular,17.4
2023-06-19,Regular,51.4
2023-06-19,Confort,62.5
2023-06-19,Regular,30.4
2023-06-19,Regular,82.1
2023-06-19,Económica,16.0
2023-06-19,Regular,21.9
2023-06-19,Económica,13.6
2023-06-19,Económica,18.6
2023-06-19,Regular,19.9
2023-06-19,Confort,101.0
2023-06-19,Regular,13.0
2023-06-19,Regular,30.3
2023-06-19,Regular,37.7
2023-06-19,Regular,93.4
2023-06-19,Confort,231.3
2023-06-19,Regular,61.0
2023-06-19,Regular,138.7
2023-06-19,Regular,66.4
2023-06-19,Confort,130.3
2023-06-19,Regular,54.8
2023-06-19,Económica,13.0
2023-06-19,Regular,28.7
2023-06-19,Regular,47.9
2023-06-20,Regular,28.5
2023-06-20,Económica,23.7
2023-06-20,Regular,46.9
2023-06-20,Regular,126.1
2023-06-20,Económica,11.5
2023-06-20,Regular,72.8
2023-06-20,Económica,64.9
2023-06-20,Regular,152.3
2023-06-20,Regular,124.3
2023-06-20,Confort,71.5
2023-06-20,Regular,41.5
2023-06-20,Económica,19.8
2023-06-20,Regular,43.7
2023-06-20,Regular,72.1
2023-06-20,Regular,106.8
2023-06-20,Regular,76.8
2023-06-20,Económica,19.3
2023-06-20,Regular,49.2
2023-06-20,Regular,27.3
2023-06-20,Económica,10.4
2023-06-20,Económica,19.6
2023-06-20,Económica,15.1
2023-06-20,Confort,89.2
2023-06-20,Económica,22.8
2023-06-20,Económica,24.3
2023-06-20,Regular,147.8
2023-06-20,Económica,30.4
2023-06-20,Económica,10.4
2023-06-20,Regular,24.3
2023-06-20,Económica,15.4
2023-06-20,Económica,14.6
2023-06-20,Económica,13.5
2023-06-20,Regular,48.5
2023-06-20,Económica,19.0
2023-06-20,Confort,29.2
2023-06-20,Regular,94.8
2023-06-20,Regular,33.6
2023-06-20,Confort,115.9
2023-06-20,Regular,39.5
2023-06-20,Regular,31.8
2023-06-20,Regular,69.4
2023-06-20,Económica,13.3
2023-06-20,Económica,14.0
2023-06-20,Regular,55.2
2023-06-20,Económica,38.6
2023-06-20,Regular,76.9
2023-06-20,Confort,116.2
2023-06-20,Económica,31.1
2023-06-20,Regular,48.9
2023-06-20,Regular,39.7
2023-06-20,Regular,181.1
2023-06-20,Confort,86.2
2023-06-20,Confort,114.0
2023-06-20,Económica,22.6
2023-06-20,Regular,73.4
2023-06-20,Económica,23.2
2023-06-20,Económica,20.0
2023-06-20,Confort,133.6
2023-06-20,Económica,10.8
2023-06-20,Confort,154.0
2023-06-20,Económica,16.9
2023-06-20,Regular,83.3
2023-06-20,Económica,23.8
2023-06-20,Económica,28.5
2023-06-20,Económica,20.5
2023-06-20,Regular,47.7
2023-06-20,Regular,28.3
2023-06-20,Económica,55.9
2023-06-20,Económica,10.7
2023-06-20,Económica,12.8
2023-06-20,Económica,14.5
2023-06-20,Regular,33.3
2023-06-20,Confort,82.2
2023-06-20,Regular,103.8
2023-06-20,Económica,22.0
2023-06-20,Económica,46.6
2023-06-20,Regular,72.6
2023-06-20,Regular,24.6
2023-06-20,Regular,32.5
2023-06-20,Confort,41.8
2023-06-20,Económica,16.2
2023-06-20,Económica,11.1
2023-06-20,Económica,17.1
2023-06-20,Regular,52.2
2023-06-20,Económica,13.3
2023-06-21,Económica,17.9
2023-06-21,Regular,25.5
2023-06-21,Económica,13.0
2023-06-21,Económica,18.0
2023-06-21,Confort,101.1
2023-06-21,Económica,10.7
2023-06-21,Regular,49.8
2023-06-21,Económica,28.2
2023-06-21,Regular,52.0
2023-06-21,Económica,43.4
2023-06-21,Económica,19.5
2023-06-21,Regular,80.6
2023-06-21,Regular,35.5
2023-06-21,Confort,75.0
2023-06-21,Confort,29.6
2023-06-21,Regular,167.1
2023-06-21,Regular,65.3
2023-06-21,Regular,137.1
2023-06-21,Económica,37.2
2023-06-21,Regular,34.1
2023-06-21,Regular,62.9
2023-06-21,Regular,89.8
2023-06-21,Regular,135.1
2023-06-21,Regular,24.8
2023-06-21,Confort,70.3
2023-06-21,Regular,18.9
2023-06-21,Regular,39.7
2023-06-21,Económica,17.5
2023-06-21,Regular,26.0
2023-06-21,Confort,110.7
2023-06-21,Económica,15.9
2023-06-21,Regular,47.6
2023-06-21,Regular,43.8
2023-06-21,Económica,14.8
2023-06-21,Económica,24.8
2023-06-21,Regular,41.1
2023-06-21,Económica,17.8
2023-06-21,Confort,70.6
2023-06-21,Confort,144.6
2023-06-21,Económica,19.1
2023-06-21,Económica,17.8
2023-06-21,Económica,32.8
2023-06-21,Regular,61.8
2023-06-21,Económica,22.4
2023-06-21,Económica,10.8
2023-06-21,Regular,39.3
2023-06-21,Regular,127.9
2023-06-21,Regular,28.7
2023-06-21,Confort,30.5
2023-06-21,Regular,140.5
2023-06-21,Confort,54.6
2023-06-21,Regular,57.7
2023-06-21,Regular,41.1
2023-06-21,Confort,148.1
2023-06-21,Confort,53.9
2023-06-21,Confort,94.7
2023-06-21,Regular,55.2
2023-06-21,Regular,59.9
2023-06-21,Económica,22.9
2023-06-21,Económica,23.6
2023-06-21,Confort,67.4
2023-06-21,Económica,23.2
2023-06-21,Regular,41.1
2023-06-21,Económica,20.8
2023-06-21,Confort,73.8
2023-06-21,Económica,14.4
2023-06-21,Regular,76.5
2023-06-21,Regular,44.7
2023-06-21,Económica,17.8
2023-06-21,Económica,39.4
2023-06-21,Económica,22.5
2023-06-21,Económica,24.7
2023-06-21,Confort,26.3
2023-06-21,Económica,12.5
2023-06-21,Confort,170.4
2023-06-21,Económica,11.2
2023-06-21,Regular,50.8
2023-06-21,Económica,27.4
2023-06-21,Regular,49.0
2023-06-21,Económica,26.6
2023-06-21,Regular,52.1
2023-06-21,Regular,59.1
2023-06-21,Regular,54.1
2023-06-21,Económica,14.5
2023-06-21,Económica,50.2
2023-06-22,Económica,24.6
2023-06-22,Regular,11.3
2023-06-22,Económica,33.7
2023-06-22,Regular,35.2
2023-06-22,Regular,37.9
2023-06-22,Regular,64.1
2023-06-22,Económica,26.4
2023-06-22,Regular,26.8
2023-06-22,Económica,12.8
2023-06-22,Regular,61.4
2023-06-22,Confort,47.2
2023-06-22,Económica,29.1
2023-06-22,Regular,64.1
2023-06-22,Regular,44.2
2023-06-22,Regular,38.1
2023-06-22,Económica,41.7
2023-06-22,Regular,54.8
2023-06-22,Confort,57.8
2023-06-22,Regular,25.1
2023-06-22,Económica,16.7
2023-06-22,Regular,17.5
2023-06-22,Confort,55.2
2023-06-22,Confort,101.4
2023-06-22,Regular,33.3
2023-06-22,Económica,18.2
2023-06-22,Regular,72.6
2023-06-22,Confort,89.2
2023-06-22,Regular,104.2
2023-06-22,Regular,51.4
2023-06-22,Confort,97.4
2023-06-22,Económica,10.7
2023-06-22,Económica,15.0
2023-06-22,Económica,14.3
2023-06-22,Regular,65.3
2023-06-22,Económica,13.2
2023-06-22,Regular,40.4
2023-06-22,Confort,38.4
2023-06-22,Regular,26.5
2023-06-22,Regular,100.5
2023-06-22,Económica,18.3
2023-06-22,Económica,29.3
2023-06-22,Regular,75.9
2023-06-22,Económica,11.4
2023-06-22,Confort,59.5
2023-06-22,Confort,85.1
2023-06-22,Regular,129.3
2023-06-22,Regular,102.6
2023-06-22,Económica,27.1
2023-06-22,Regular,49.1
2023-06-22,Económica,13.6
2023-06-22,Regular,23.2
2023-06-22,Económica,14.4
2023-06-22,Económica,26.8
2023-06-22,Regular,102.2
2023-06-22,Regular,28.9
2023-06-22,Económica,46.6
2023-06-22,Regular,35.2
2023-06-22,Regular,37.2
2023-06-22,Regular,164.8
2023-06-22,Regular,25.6
2023-06-22,Económica,53.7
2023-06-22,Económica,34.1
2023-06-22,Económica,12.8
2023-06-22,Regular,39.8
2023-06-22,Regular,84.4
2023-06-22,Económica,14.6
2023-06-22,Económica,13.2
2023-06-22,Económica,17.4
2023-06-22,Confort,74.1
2023-06-22,Confort,67.0
2023-06-22,Confort,46.9
2023-06-22,Regular,38.0
2023-06-22,Confort,107.1
2023-06-22,Confort,74.5
2023-06-22,Regular,84.0
2023-06-22,Regular,84.4
2023-06-22,Regular,55.6
2023-06-22,Regular,37.1
2023-06-22,Regular,98.6
2023-06-22,Confort,125.4
2023-06-22,Económica,11.1
2023-06-22,Económica,12.3
2023-06-22,Regular,151.3
2023-06-22,Económica,24.4
2023-06-22,Confort,101.6
2023-06-22,Regular,31.8
2023-06-23,Regular,14.9
2023-06-23,Económica,13.3
2023-06-23,Regular,16.6
2023-06-23,Regular,21.2
2023-06-23,Regular,36.2
2023-06-23,Económica,57.2
2023-06-23,Regular,177.7
2023-06-23,Regular,32.7
2023-06-23,Regular,38.5
2023-06-23,Regular,38.8
2023-06-23,Regular,40.3
2023-06-23,Regular,38.5
2023-06-23,Económica,10.3
2023-06-23,Económica,10.1
2023-06-23,Económica,14.0
2023-06-23,Económica,14.2
2023-06-23,Regular,57.6
2023-06-23,Económica,18.9
2023-06-23,Confort,97.8
2023-06-23,Regular,113.0
2023-06-23,Regular,155.4
2023-06-23,Confort,119.2
2023-06-23,Económica,22.4
2023-06-23,Económica,37.8
2023-06-23,Económica,17.5
2023-06-23,Regular,74.0
2023-06-23,Regular,95.6
2023-06-23,Regular,84.4
2023-06-23,Regular,32.2
2023-06-23,Regular,65.5
2023-06-23,Confort,14.0
2023-06-23,Económica,11.6
2023-06-23,Regular,64.6
2023-06-23,Económica,31.6
2023-06-23,Confort,221.3
2023-06-23,Económica,14.0
2023-06-23,Regular,85.5
2023-06-23,Regular,35.5
2023-06-23,Confort,78.5
2023-06-23,Regular,76.3
2023-06-23,Confort,106.7
2023-06-23,Económica,23.8
2023-06-23,Confort,126.7
2023-06-23,Económica,16.4
2023-06-23,Económica,13.3
2023-06-23,Regular,32.0
2023-06-23,Regular,78.8
2023-06-23,Regular,35.0
2023-06-23,Regular,79.0
2023-06-23,Regular,61.1
2023-06-23,Económica,19.2
2023-06-23,Regular,126.0
2023-06-23,Regular,12.4
2023-06-23,Confort,99.2
2023-06-23,Económica,24.2
2023-06-23,Económica,37.1
2023-06-23,Confort,31.4
2023-06-23,Económica,17.4
2023-06-23,Económica,27.3
2023-06-23,Regular,18.4
2023-06-23,Económica,18.9
2023-06-23,Económica,18.1
2023-06-23,Económica,36.2
2023-06-23,Regular,72.4
2023-06-23,Regular,42.8
2023-06-23,Regular,97.3
2023-06-23,Regular,49.5
2023-06-23,Regular,55.6
2023-06-23,Regular,53.0
2023-06-23,Regular,33.3
2023-06-23,Regular,55.6
2023-06-23,Regular,12.8
2023-06-23,Confort,86.7
2023-06-23,Confort,68.7
2023-06-23,Regular,21.0
2023-06-23,Regular,67.0
2023-06-23,Regular,10.5
2023-06-23,Económica,19.6
2023-06-23,Económica,12.6
2023-06-23,Confort,69.1
2023-06-23,Regular,65.0
2023-06-23,Confort,75.6
2023-06-23,Económica,10.2
2023-06-23,Económica,37.1
2023-06-23,Confort,57.6
2023-06-23,Confort,16.6
2023-06-24,Confort,49.5
2023-06-24,Económica,13.3
2023-06-24,Económica,17.5
2023-06-24,Económica,34.3
2023-06-24,Regular,49.9
2023-06-24,Económica,15.9
2023-06-24,Confort,17.7
2023-06-24,Regular,18.6
2023-06-24,Económica,20.3
2023-06-24,Económica,19.7
2023-06-24,Económica,28.9
2023-06-24,Económica,50.0
2023-06-24,Regular,31.7
2023-06-24,Regular,66.4
2023-06-24,Regular,57.9
2023-06-24,Económica,15.1
2023-06-24,Económica,11.9
2023-06-24,Regular,89.2
2023-06-24,Económica,13.1
2023-06-24,Económica,16.0
2023-06-24,Económica,10.8
2023-06-24,Regular,47.3
2023-06-24,Confort,42.9
2023-06-24,Confort,173.3
2023-06-24,Regular,92.1
2023-06-24,Económica,29.9
2023-06-24,Regular,27.5
2023-06-24,Económica,23.3
2023-06-24,Económica,16.2
2023-06-24,Económica,15.6
2023-06-24,Económica,15.3
2023-06-24,Económica,14.6
2023-06-24,Regular,20.4
2023-06-24,Económica,23.8
2023-06-24,Confort,132.8
2023-06-24,Regular,42.5
2023-06-24,Regular,175.4
2023-06-24,Regular,27.6
2023-06-24,Regular,33.0
2023-06-24,Económica,24.8
2023-06-24,Económica,17.6
2023-06-24,Económica,15.8
2023-06-24,Regular,119.3
2023-06-24,Regular,173.1
2023-06-24,Económica,11.7
2023-06-24,Regular,16.1
2023-06-24,Regular,30.8
2023-06-24,Económica,17.8
2023-06-24,Económica,27.0
2023-06-24,Económica,15.2
2023-06-24,Regular,33.0
2023-06-24,Económica,21.9
2023-06-24,Regular,26.3
2023-06-24,Económica,13.7
2023-06-24,Regular,31.1
2023-06-24,Regular,164.1
2023-06-24,Regular,25.0
2023-06-24,Confort,88.8
2023-06-24,Regular,79.8
2023-06-24,Confort,124.4
2023-06-24,Regular,68.8
2023-06-24,Regular,50.6
2023-06-24,Regular,83.2
2023-06-24,Económica,13.0
2023-06-24,Económica,33.4
2023-06-24,Confort,180.8
2023-06-24,Regular,65.3
2023-06-24,Regular,133.3
2023-06-24,Confort,67.0
2023-06-24,Confort,88.3
2023-06-24,Regular,56.2
2023-06-24,Económica,63.8
2023-06-24,Regular,37.9
2023-06-24,Regular,107.2
2023-06-24,Regular,75.7
2023-06-24,Confort,80.0
2023-06-24,Regular,52.1
2023-06-24,Económica,23.7
2023-06-24,Económica,11.4
2023-06-24,Confort,113.4
2023-06-24,Regular,43.2
2023-06-24,Económica,23.3
2023-06-24,Económica,16.1
2023-06-25,Confort,74.3
2023-06-25,Confort,75.8
2023-06-25,Confort,71.2
2023-06-25,Económica,47.6
2023-06-25,Regular,26.6
2023-06-25,Económica,23.2
2023-06-25,Económica,10.3
2023-06-25,Confort,75.2
2023-06-25,Económica,13.3
2023-06-25,Confort,46.2
2023-06-25,Económica,35.5
2023-06-25,Regular,37.2
2023-06-25,Confort,105.0
2023-06-25,Económica,11.2
2023-06-25,Regular,64.0
2023-06-25,Económica,11.9
2023-06-25,Económica,11.4
2023-06-25,Regular,30.4
2023-06-25,Económica,12.4
2023-06-25,Regular,66.6
2023-06-25,Económica,37.4
2023-06-25,Regular,11.1
2023-06-25,Económica,11.5
2023-06-25,Confort,44.5
2023-06-25,Confort,69.6
2023-06-25,Regular,30.9
2023-06-25,Económica,39.4
2023-06-25,Confort,68.5
2023-06-25,Regular,44.3
2023-06-25,Regular,19.3
2023-06-25,Regular,44.5
2023-06-25,Regular,46.0
2023-06-25,Regular,58.1
2023-06-25,Confort,45.3
2023-06-25,Regular,136.5
2023-06-25,Económica,18.0
2023-06-25,Regular,119.7
2023-06-25,Regular,38.1
2023-06-25,Regular,50.5
2023-06-25,Económica,13.8
2023-06-25,Confort,27.4
2023-06-25,Económica,63.3
2023-06-25,Regular,54.6
2023-06-25,Regular,11.5
2023-06-25,Confort,38.7
2023-06-25,Económica,13.4
2023-06-25,Confort,209.4
2023-06-25,Regular,92.7
2023-06-25,Económica,10.8
2023-06-25,Confort,81.1
2023-06-25,Regular,101.5
2023-06-25,Regular,25.9
2023-06-25,Regular,56.2
2023-06-25,Regular,31.2
2023-06-25,Económica,48.7
2023-06-25,Regular,25.1
2023-06-25,Económica,24.2
2023-06-25,Regular,30.1
2023-06-25,Regular,15.7
2023-06-25,Confort,74.6
2023-06-25,Económica,25.6
2023-06-25,Regular,28.6
2023-06-25,Regular,91.6
2023-06-25,Económica,34.9
2023-06-25,Regular,38.6
2023-06-25,Regular,123.9
2023-06-25,Regular,89.2
2023-06-25,Económica,16.7
2023-06-25,Regular,33.3
2023-06-25,Regular,139.1
2023-06-25,Económica,26.9
2023-06-25,Económica,26.9
2023-06-25,Regular,17.9
2023-06-25,Confort,14.4
2023-06-25,Regular,59.0
2023-06-25,Regular,63.4
2023-06-25,Regular,136.3
2023-06-25,Regular,64.0
2023-06-25,Económica,20.1
2023-06-25,Económica,11.5
2023-06-25,Regular,163.7
2023-06-25,Regular,25.1
2023-06-25,Confort,23.6
2023-06-25,Regular,95.9
2023-06-26,Económica,45.9
2023-06-26,Económica,19.9
2023-06-26,Regular,99.7
2023-06-26,Regular,214.6
2023-06-26,Económica,13.7
2023-06-26,Regular,90.9
2023-06-26,Regular,30.2
2023-06-26,Regular,40.3
2023-06-26,Confort,110.5
2023-06-26,Confort,158.0
2023-06-26,Económica,22.4
2023-06-26,Regular,19.8
2023-06-26,Regular,13.4
2023-06-26,Regular,43.7
2023-06-26,Económica,10.6
2023-06-26,Económica,31.7
2023-06-26,Económica,13.1
2023-06-26,Regular,31.2
2023-06-26,Económica,11.7
2023-06-26,Regular,83.6
2023-06-26,Confort,19.6
2023-06-26,Regular,26.2
2023-06-26,Confort,93.3
2023-06-26,Regular,66.0
2023-06-26,Económica,20.1
2023-06-26,Económica,13.0
2023-06-26,Regular,61.3
2023-06-26,Económica,30.2
2023-06-26,Regular,69.3
2023-06-26,Regular,34.0
2023-06-26,Regular,27.3
2023-06-26,Económica,34.5
2023-06-26,Regular,66.3
2023-06-26,Regular,104.9
