FECHA,EJECUTADO,PROG. DIARIA,PROG. SEMANAL
04/01/2024 17:30,7076.2064,7168.65726,7337.42725
04/01/2024 18:00,6973.3374,6975.0787,7297.02409
04/01/2024 18:30,7105.59465,7111.91935,7351.06201
04/01/2024 19:00,7394.25855,7331.97753,7368.95536
04/01/2024 19:30,7453.23645,7364.22454,7524.91863
04/01/2024 20:00,7376.1268,7368.74699,7501.70915
04/01/2024 20:30,7370.16444,7326.51673,7452.08035
04/01/2024 21:00,7312.65541,7276.92496,7465.4126
04/01/2024 21:30,7220.6882,7214.87287,7493.96527
04/01/2024 22:00,7187.01794,7172.9929,7521.23342
04/01/2024 22:30,7225.55699,7085.54936,7460.54594
04/01/2024 23:00,7020.17563,6980.32636,7443.01935
04/01/2024 23:30,6770.65799,6881.7277,7107.66433
05/01/2024 00:00,6680.15041,6720.8644,7063.65274
05/01/2024 00:30,6458.96528,6473.1649,6751.75744
05/01/2024 01:00,6397.5631,6360.2009,6750.27331
05/01/2024 01:30,6338.27275,6201.75578,6531.08423
05/01/2024 02:00,6142.90407,6119.09092,6570.27309
05/01/2024 02:30,6217.27355,6113.71173,6460.37527
05/01/2024 03:00,6150.54589,6106.42233,6464.73818
05/01/2024 03:30,6079.61075,6079.61918,6399.85069
05/01/2024 04:00,6186.9447,6072.45111,6426.40084
05/01/2024 04:30,6122.97864,6104.75719,6511.9497
05/01/2024 05:00,6222.6963,6143.46877,6484.99841
05/01/2024 05:30,6265.75188,6189.91328,6570.46167
05/01/2024 06:00,6185.30408,6150.01048,6563.12384
05/01/2024 06:30,6325.73908,6139.24556,6742.10464
05/01/2024 07:00,6343.97664,6183.59305,6786.55675
05/01/2024 07:30,6628.73875,6437.61734,7054.86347
05/01/2024 08:00,6882.53085,6684.42493,7039.41076
05/01/2024 08:30,7098.98567,6902.35558,7457.81145
05/01/2024 09:00,7180.17438,7050.06843,7431.64042
05/01/2024 09:30,7428.14045,7194.26696,7637.57274
05/01/2024 10:00,7521.26111,7293.93786,7674.48111
05/01/2024 10:30,7525.37468,7383.42608,7800.71761
05/01/2024 11:00,7661.92217,7487.16155,7823.967
05/01/2024 11:30,7782.33819,7534.592,7824.78342
05/01/2024 12:00,7728.60105,7510.64295,7901.82888
05/01/2024 12:30,7707.22878,7463.01026,7812.02116
05/01/2024 13:00,7667.10638,7422.53677,7806.87241
05/01/2024 13:30,7646.14278,7372.70087,7736.8629
05/01/2024 14:00,7674.75277,7366.6666,7743.54522
05/01/2024 14:30,7769.00872,7496.67315,7844.99924
05/01/2024 15:00,7727.33411,7553.1901,7861.97916
05/01/2024 15:30,7591.36041,7489.65343,7893.5336
05/01/2024 16:00,7609.51695,7453.39752,7775.25204
05/01/2024 16:30,7540.69738,7352.76329,7780.7116
05/01/2024 17:00,7374.14155,7232.14826,7678.24274
05/01/2024 17:30,7171.55052,7137.51024,7404.66604
05/01/2024 18:00,7008.75166,6912.76243,7345.57029
05/01/2024 18:30,7033.44441,7078.91211,7435.81179
05/01/2024 19:00,7423.08411,7352.04146,7443.27803
05/01/2024 19:30,7492.70253,7404.68388,7562.32471
05/01/2024 20:00,7530.80116,7381.55972,7598.33355
05/01/2024 20:30,7484.91215,7343.63688,7513.83802
05/01/2024 21:00,7395.8364,7284.22782,7505.05718
05/01/2024 21:30,7313.95004,7241.69657,7531.57539
05/01/2024 22:00,7362.98651,7184.34513,7547.02551
05/01/2024 22:30,7274.03582,7201.46003,7494.57536
05/01/2024 23:00,7095.07607,7071.49624,7439.3565
05/01/2024 23:30,6906.96337,6911.2338,7108.38856
06/01/2024 00:00,6736.09304,6740.63125,7078.83847
06/01/2024 00:30,6623.95704,6524.56136,6628.32929
06/01/2024 01:00,6434.61915,6456.49893,6631.98089
06/01/2024 01:30,6432.89504,6379.56665,6456.85531
06/01/2024 02:00,6315.50447,6297.2296,6403.11104
06/01/2024 02:30,6225.90069,6244.33891,6314.34722
06/01/2024 03:00,6256.27325,6193.78061,6316.74869
06/01/2024 03:30,6176.91396,6149.53022,6268.12247
06/01/2024 04:00,6007.26127,6212.79993,6264.53946
06/01/2024 04:30,6230.23495,6189.58187,6308.72572
06/01/2024 05:00,6175.26415,6259.19523,6271.23399
06/01/2024 05:30,6232.86945,6279.57402,6252.17942
06/01/2024 06:00,6151.79562,6186.22105,6273.08118
06/01/2024 06:30,6069.65462,6246.06518,6214.498
06/01/2024 07:00,6151.97594,6312.31184,6327.46067
06/01/2024 07:30,6291.44706,6530.48756,6586.43267
06/01/2024 08:00,6545.91555,6701.58656,6617.81275
06/01/2024 08:30,6720.66189,6930.17205,6956.04092
06/01/2024 09:00,6911.46169,7063.29867,7004.13124
06/01/2024 09:30,7114.65481,7193.6694,7158.46734
06/01/2024 10:00,7188.64303,7282.73342,7240.88465
06/01/2024 10:30,7303.72984,7391.24534,7360.07392
06/01/2024 11:00,7357.66679,7441.35441,7394.5468
06/01/2024 11:30,7422.4736,7490.45926,7422.72144
06/01/2024 12:00,7446.80344,7490.80098,7448.28787
06/01/2024 12:30,7393.05432,7421.70426,7351.81346
06/01/2024 13:00,7366.28377,7378.71103,7398.53728
06/01/2024 13:30,7328.65992,7319.71542,7268.90437
06/01/2024 14:00,7398.57446,7293.0108,7266.64997
06/01/2024 14:30,7310.63327,7274.00021,7238.69684
06/01/2024 15:00,7335.01075,7226.15272,7220.78937
06/01/2024 15:30,7268.98274,7214.39829,7190.75271
06/01/2024 16:00,7287.23297,7155.34807,7172.4486
06/01/2024 16:30,7275.45597,7108.62745,7145.01013
06/01/2024 17:00,7250.04565,7022.6442,7020.54231
06/01/2024 17:30,7182.72307,7018.25599,6993.53149
06/01/2024 18:00,7014.27679,6904.47011,6981.61413
06/01/2024 18:30,7035.86117,7085.21342,7141.85425
06/01/2024 19:00,7360.77976,7314.11939,7129.50388
06/01/2024 19:30,7466.38541,7366.30343,7218.05021
06/01/2024 20:00,7499.28454,7379.40259,7186.08944
06/01/2024 20:30,7390.06493,7338.86751,7260.39744
06/01/2024 21:00,7371.92114,7320.78466,7257.20407
06/01/2024 21:30,7391.80466,7302.47897,7248.91522
06/01/2024 22:00,7265.02602,7254.58237,7278.73454
06/01/2024 22:30,7300.46099,7210.84848,7103.90244
06/01/2024 23:00,7090.26389,7026.8867,7095.48967
06/01/2024 23:30,6848.26454,6836.31294,6823.57478
07/01/2024 00:00,6771.78236,6720.64343,6848.90328
07/01/2024 00:30,6567.97961,6662.47545,6525.35862
07/01/2024 01:00,6382.99499,6479.78837,6565.64474
07/01/2024 01:30,6451.0224,6374.80969,6335.95274
07/01/2024 02:00,6318.85555,6263.01965,6330.19893
07/01/2024 02:30,6259.71243,6205.94512,6215.14915
07/01/2024 03:00,6095.11126,6179.27223,6190.73178
07/01/2024 03:30,6167.3898,6158.74659,6091.21902
07/01/2024 04:00,6048.57077,6112.06834,6096.1909
07/01/2024 04:30,6025.38574,6054.78079,6091.72471
07/01/2024 05:00,6064.12497,6092.09092,6097.87571
07/01/2024 05:30,6082.09307,6059.757,5927.36706
07/01/2024 06:00,5915.84154,5904.80326,6031.50039
07/01/2024 06:30,5831.98332,5834.86221,5826.87022
07/01/2024 07:00,5788.75244,5862.23199,5830.48776
07/01/2024 07:30,5902.34414,5936.74413,5935.29094
07/01/2024 08:00,5825.79188,6065.55147,5982.63532
07/01/2024 08:30,6024.55796,6194.73959,6173.07202
07/01/2024 09:00,6085.77342,6312.83416,6264.71102
07/01/2024 09:30,6291.92836,6435.67459,6369.55238
07/01/2024 10:00,6330.67022,6532.82628,6472.86405
07/01/2024 10:30,6339.22512,6572.00929,6557.53691
07/01/2024 11:00,6385.06532,6610.99242,6574.57474
07/01/2024 11:30,6633.16017,6673.90149,6634.34368
07/01/2024 12:00,6465.68203,6716.65787,6654.39227
07/01/2024 12:30,6574.19851,6717.92042,6667.65418
07/01/2024 13:00,6562.4421,6699.1494,6646.82348
07/01/2024 13:30,6559.8679,6657.95331,6674.50025
07/01/2024 14:00,6463.25194,6641.89521,6612.16865
07/01/2024 14:30,6438.78957,6625.04028,6648.68433
07/01/2024 15:00,6487.67303,6645.82876,6622.08464
07/01/2024 15:30,6456.54216,6600.85839,6552.55091
07/01/2024 16:00,6408.34923,6590.05982,6563.57615
07/01/2024 16:30,6349.3147,6601.814,6587.38036
07/01/2024 17:00,6311.35921,6602.09579,6497.44031
07/01/2024 17:30,6347.01998,6634.88432,6587.06233
07/01/2024 18:00,6528.3331,6648.1882,6562.74183
07/01/2024 18:30,6586.87016,6874.35981,7061.74727
07/01/2024 19:00,7037.84533,7289.89738,6965.04799
07/01/2024 19:30,7245.20229,7371.81954,7333.12311
07/01/2024 20:00,7241.61925,7408.96782,7299.62426
07/01/2024 20:30,7283.00261,7386.47331,7294.7703
07/01/2024 21:00,7106.91264,7343.73146,7278.01605
07/01/2024 21:30,7144.03773,7265.55658,7109.08989
07/01/2024 22:00,6989.06915,7111.37982,7130.11154
07/01/2024 22:30,6808.63786,6994.69586,6832.98844
07/01/2024 23:00,6679.50654,6824.82515,6826.96848
07/01/2024 23:30,6502.30277,6703.98156,6500.49923
08/01/2024 00:00,6255.57645,6507.95966,6540.50359
08/01/2024 00:30,6249.2887,6215.80746,6152.98376
08/01/2024 01:00,6105.97313,6115.49857,6186.69707
08/01/2024 01:30,5945.89266,6033.5395,6016.59275
08/01/2024 02:00,5954.44839,5944.84697,6016.97024
08/01/2024 02:30,5865.64925,5924.8478,5909.04496
08/01/2024 03:00,5811.7686,5889.28267,5922.7105
08/01/2024 03:30,5799.62685,5901.89518,5914.1695
08/01/2024 04:00,5720.48165,5926.51058,5907.32501
08/01/2024 04:30,5854.84565,5968.97182,5981.62341
08/01/2024 05:00,5941.67501,5961.21313,6002.43732
08/01/2024 05:30,5979.58274,6036.27827,6133.80083
08/01/2024 06:00,5904.60482,6109.44391,6134.50325
08/01/2024 06:30,6065.36246,6367.10871,6405.239
08/01/2024 07:00,6131.01306,6481.99622,6493.95452
08/01/2024 07:30,6370.10725,6639.30587,6713.89429
08/01/2024 08:00,6543.79137,6767.02943,6749.53495
08/01/2024 08:30,7001.26536,6976.663,6977.49495
08/01/2024 09:00,7147.15145,7093.05539,7004.89161
08/01/2024 09:30,7312.0919,7291.12455,7342.75598
08/01/2024 10:00,7478.16513,7408.42649,7354.25974
08/01/2024 10:30,7592.55936,7474.94791,7509.84576
08/01/2024 11:00,7660.67939,7533.45568,7535.93745
08/01/2024 11:30,7679.11033,7639.25486,7667.55487
08/01/2024 12:00,7732.31125,7640.54987,7624.01187
08/01/2024 12:30,7714.49609,7557.30159,7552.18246
08/01/2024 13:00,7680.03026,7508.80676,7573.96252
08/01/2024 13:30,7466.76776,7510.4407,7535.9013
08/01/2024 14:00,7673.93004,7532.4129,7546.65297
08/01/2024 14:30,7797.20294,7619.53431,7669.11333
08/01/2024 15:00,7711.19559,7624.23273,7630.75564
08/01/2024 15:30,7801.79675,7617.20848,7660.74313
08/01/2024 16:00,7597.11673,7592.60968,7659.61633
08/01/2024 16:30,7605.95937,7553.45311,7549.4046
08/01/2024 17:00,7399.94374,7399.0541,7451.66416
08/01/2024 17:30,7225.4926,7285.68019,7297.26464
08/01/2024 18:00,7092.16629,7128.36559,7210.5158
08/01/2024 18:30,7135.38514,7313.2317,7383.11658
08/01/2024 19:00,7487.68886,7518.97615,7345.77819
08/01/2024 19:30,7566.05563,7545.44498,7470.44581
08/01/2024 20:00,7564.98058,7542.67147,7471.47821
08/01/2024 20:30,7528.22629,7516.06591,7441.37729
08/01/2024 21:00,7474.29345,7479.17244,7350.77744
08/01/2024 21:30,7369.96396,7403.91629,7347.45254
08/01/2024 22:00,7259.53956,7313.7367,7367.62478
08/01/2024 22:30,7258.7217,7289.32111,7216.7573
08/01/2024 23:00,7046.5004,7109.70495,7192.09335
08/01/2024 23:30,6840.97815,6968.22491,6794.933
09/01/2024 00:00,6612.22994,6783.04984,6770.49559
09/01/2024 00:30,6515.86495,6479.97527,6493.80868
09/01/2024 01:00,6369.11597,6382.865,6410.33021
09/01/2024 01:30,6269.25413,6293.24424,6279.64824
09/01/2024 02:00,6235.93873,6196.51628,6248.21982
09/01/2024 02:30,6232.39881,6143.79523,6123.13668
09/01/2024 03:00,6191.87612,6137.75077,6193.92692
09/01/2024 03:30,6206.30727,6110.44517,6116.01288
09/01/2024 04:00,6180.62948,6094.77097,6120.74391
09/01/2024 04:30,6205.26156,6143.8775,6191.01134
09/01/2024 05:00,6260.51705,6203.47813,6185.69404
09/01/2024 05:30,6302.32498,6242.77358,6216.75976
09/01/2024 06:00,6294.32545,6178.91674,6231.84803
09/01/2024 06:30,6220.30762,6290.64014,6248.67229
09/01/2024 07:00,6352.00465,6270.82524,6380.31549
09/01/2024 07:30,6546.65719,6490.82466,6615.1216
09/01/2024 08:00,6679.50708,6746.24761,6681.34453
09/01/2024 08:30,7008.84852,6955.75583,7076.85392
09/01/2024 09:00,7047.4096,7155.70112,7051.52005
09/01/2024 09:30,7275.06053,7290.41363,7297.55502
09/01/2024 10:00,7281.74396,7374.12645,7302.27862
09/01/2024 10:30,7514.06388,7463.95976,7487.14154
09/01/2024 11:00,7497.6454,7552.2817,7474.76161
09/01/2024 11:30,7404.07782,7619.30507,7636.85117
09/01/2024 12:00,7457.46077,7648.9485,7571.84475
09/01/2024 12:30,7513.30521,7612.39727,7510.78447
09/01/2024 13:00,7354.4068,7572.29381,7611.42715
09/01/2024 13:30,7382.55924,7531.27618,7505.15231
09/01/2024 14:00,7460.95892,7548.71519,7498.41543
09/01/2024 14:30,7534.71272,7631.16843,7595.61289
09/01/2024 15:00,7555.70235,7640.2998,7585.40207
09/01/2024 15:30,7661.69246,7618.67876,7577.75298
09/01/2024 16:00,7679.66054,7606.19987,7560.58617
09/01/2024 16:30,7486.90709,7573.73732,7536.43603
09/01/2024 17:00,7298.79413,7380.40647,7338.62447
09/01/2024 17:30,7128.86296,7266.61269,7144.93199
09/01/2024 18:00,7003.23674,7129.49125,7195.33069
09/01/2024 18:30,7039.05555,7051.91422,7233.1088
09/01/2024 19:00,7339.0454,7411.55178,7157.93981
09/01/2024 19:30,7472.2117,7413.25007,7351.31298
09/01/2024 20:00,7447.09075,7508.46375,7308.58694
09/01/2024 20:30,7406.16069,7457.71313,7303.79158
09/01/2024 21:00,7410.08171,7409.45856,7198.28395
09/01/2024 21:30,7361.79127,7422.21543,7250.02749
09/01/2024 22:00,7373.8872,7331.56378,7223.06286
09/01/2024 22:30,7403.03898,7346.71166,7157.01629
09/01/2024 23:00,7052.27738,7119.81134,7105.48121
09/01/2024 23:30,6836.42598,6930.79525,6820.42655
10/01/2024 00:00,6762.49835,6809.88662,6787.68561
10/01/2024 00:30,6546.62068,6512.00963,6423.23275
10/01/2024 01:00,6378.52791,6410.76796,6412.60515
10/01/2024 01:30,6395.53433,6329.13494,6255.3536
10/01/2024 02:00,6250.77191,6255.95721,6210.52303
10/01/2024 02:30,6177.39606,6205.55106,6147.03141
10/01/2024 03:00,6064.93963,6192.98177,6100.03843
10/01/2024 03:30,6072.576,6148.56589,6044.94035
10/01/2024 04:00,6161.62707,6145.31689,6098.23411
10/01/2024 04:30,6122.9943,6186.23808,6153.03178
10/01/2024 05:00,6158.32214,6242.90183,6124.22887
10/01/2024 05:30,6281.01893,6285.90265,6163.34356
10/01/2024 06:00,6285.57177,6205.32273,6211.71873
10/01/2024 06:30,6224.34049,6309.10417,6266.62547
10/01/2024 07:00,6405.36772,6406.07253,6381.41331
10/01/2024 07:30,6702.88364,6609.9004,6658.8651
10/01/2024 08:00,6829.64801,6840.6955,6711.42972
10/01/2024 08:30,7114.47918,7047.55161,7058.35434
10/01/2024 09:00,7300.17869,7235.72923,7121.59836
10/01/2024 09:30,7424.621,7380.4821,7345.0521
10/01/2024 10:00,7403.24599,7473.91707,7346.93077
10/01/2024 10:30,7642.22015,7566.14959,7503.36129
10/01/2024 11:00,7683.60432,7622.68884,7541.03006
10/01/2024 11:30,7591.04605,7693.41338,7666.90328
10/01/2024 12:00,7805.63355,7691.48057,7631.18621
10/01/2024 12:30,7686.60575,7678.07404,7611.79256
10/01/2024 13:00,7709.07678,7618.71166,7602.57953
10/01/2024 13:30,7697.99483,7557.44807,7547.45284
10/01/2024 14:00,7754.36156,7668.76022,7530.10396
10/01/2024 14:30,7794.69562,7706.92219,7628.98717
10/01/2024 15:00,7916.32412,7727.94468,7622.78005
10/01/2024 15:30,7831.09945,7714.16376,7604.55781
10/01/2024 16:00,7765.63108,7676.93348,7594.34618
10/01/2024 16:30,7777.50154,7649.32449,7503.4219
10/01/2024 17:00,7501.72498,7457.02746,7428.28978
10/01/2024 17:30,7310.77002,7338.32931,7198.75493
10/01/2024 18:00,7061.39543,7148.72109,7168.74253
10/01/2024 18:30,7158.64436,7198.61818,7223.58601
10/01/2024 19:00,7511.29034,7507.65137,7205.31477
10/01/2024 19:30,7573.39337,7522.73272,7343.54857
10/01/2024 20:00,7548.75562,7538.97822,7351.60825
10/01/2024 20:30,7514.12233,7488.62018,7289.92331
10/01/2024 21:00,7524.95447,7488.12077,7248.67528
10/01/2024 21:30,7433.64801,7446.95175,7266.9472
10/01/2024 22:00,7316.9144,7327.06771,7227.89743
10/01/2024 22:30,7267.82835,7307.14543,7163.83573
10/01/2024 23:00,7114.0258,7125.185,7134.07445
10/01/2024 23:30,6916.98969,6886.16418,6822.24053
11/01/2024 00:00,6786.18201,6748.69918,6811.22974
11/01/2024 00:30,6613.60765,6504.19194,6405.63212
11/01/2024 01:00,6332.32889,6369.65624,6389.10685
11/01/2024 01:30,6396.59401,6280.99357,6178.99909
11/01/2024 02:00,6268.37432,6270.04063,6241.63229
11/01/2024 02:30,6171.93909,6221.98155,6112.21663
11/01/2024 03:00,6110.79669,6214.57312,6098.32877
11/01/2024 03:30,6169.89973,6196.35353,6043.93831
11/01/2024 04:00,6193.55955,6184.06591,6039.83511
11/01/2024 04:30,6067.94577,6212.87958,6039.18741
11/01/2024 05:00,6252.15244,6193.22902,6074.77323
11/01/2024 05:30,6239.86384,6277.2068,6080.81595
11/01/2024 06:00,6233.70785,6262.97469,6088.39476
11/01/2024 06:30,6172.74921,6192.18317,6162.01994
11/01/2024 07:00,6373.03462,6195.57649,6261.84212
11/01/2024 07:30,6624.30364,6502.00826,6620.44895
11/01/2024 08:00,6699.14355,6728.69143,6618.75987
11/01/2024 08:30,7045.54751,6940.75136,7041.02495
11/01/2024 09:00,7185.60268,7129.41109,7054.31169
11/01/2024 09:30,7303.4855,7271.95618,7267.56691
11/01/2024 10:00,7413.97833,7434.03361,7309.00898
11/01/2024 10:30,7474.60077,7541.01884,7484.98054
11/01/2024 11:00,7564.96674,7580.36363,7466.47426
11/01/2024 11:30,7605.82981,7586.23135,7570.89162
11/01/2024 12:00,7588.23672,7607.04909,7611.31277
11/01/2024 12:30,7634.66243,7587.65515,7542.62763
11/01/2024 13:00,7563.96424,7495.02318,7555.30187
11/01/2024 13:30,7525.81774,7488.18523,7486.96412
11/01/2024 14:00,7543.686,7555.49751,7489.58552
11/01/2024 14:30,7713.24733,7614.54859,7596.25312
11/01/2024 15:00,7622.60487,7647.26469,7546.68705
11/01/2024 15:30,7731.00042,7666.03515,7560.11241
11/01/2024 16:00,7725.45371,7591.40503,7546.04216
11/01/2024 16:30,7653.38902,7501.50164,7464.69857
11/01/2024 17:00,7388.63019,7327.48853,7383.20665
11/01/2024 17:30,7266.69099,7194.50262,7140.87445
11/01/2024 18:00,7101.16265,7045.67077,7113.17013
11/01/2024 18:30,7163.68884,7114.34715,7149.03785
11/01/2024 19:00,7437.25008,7353.6063,7165.73687
11/01/2024 19:30,7514.94753,7449.44042,7313.56065
11/01/2024 20:00,7494.82512,7458.49322,7285.12493
11/01/2024 20:30,7509.05187,7429.60565,7245.0682
11/01/2024 21:00,7437.52109,7388.67574,7242.32559
11/01/2024 21:30,7353.83005,7359.45231,7225.30467
11/01/2024 22:00,7202.27911,7276.22548,7251.27506
11/01/2024 22:30,7240.14967,7244.53935,7144.42648
11/01/2024 23:00,7088.81951,7016.14469,7126.4973
11/01/2024 23:30,6748.53672,6862.71897,6843.31117
12/01/2024 00:00,6588.14457,6764.31196,6799.14031
12/01/2024 00:30,6578.59546,6538.54939,6480.1932
12/01/2024 01:00,6395.51997,6374.9698,6472.32166
12/01/2024 01:30,6353.51521,6364.37535,6284.70347
12/01/2024 02:00,6212.9348,6255.59931,6318.08292
12/01/2024 02:30,6265.69079,6211.04922,6187.63667
12/01/2024 03:00,6204.433,6183.23852,6186.87484
12/01/2024 03:30,6181.61802,6180.37111,6135.23143
12/01/2024 04:00,6054.67173,6202.68982,6153.88869
12/01/2024 04:30,6178.74994,6141.2853,6228.37475
12/01/2024 05:00,6248.42651,6204.85929,6188.6964
12/01/2024 05:30,6255.14902,6261.53252,6289.81801
12/01/2024 06:00,6208.20846,6216.00914,6242.47303
12/01/2024 06:30,6378.78175,6248.42843,6370.65891
12/01/2024 07:00,6468.91331,6342.82532,6426.18052
12/01/2024 07:30,6597.36004,6620.03477,6753.1461
12/01/2024 08:00,6859.52768,6872.11365,6735.63431
12/01/2024 08:30,7049.29856,7079.81964,7181.153
12/01/2024 09:00,7261.13592,7304.07035,7155.70173
12/01/2024 09:30,7458.97702,7408.16968,7376.41622
12/01/2024 10:00,7507.36618,7428.77872,7412.7958
12/01/2024 10:30,7596.68912,7627.53354,7574.01217
12/01/2024 11:00,7705.96405,7667.25122,7593.8411
12/01/2024 11:30,7716.52505,7665.25053,7655.94121
12/01/2024 12:00,7750.69392,7743.88464,7725.32216
12/01/2024 12:30,7721.44578,7660.50172,7651.36797
12/01/2024 13:00,7587.70544,7687.62693,7646.285
12/01/2024 13:30,7493.54671,7666.45927,7596.73105
12/01/2024 14:00,7604.99171,7706.19906,7602.34947
12/01/2024 14:30,7663.86395,7772.48946,7686.98595
12/01/2024 15:00,7619.31067,7792.63308,7702.25039
12/01/2024 15:30,7556.69891,7783.16343,7710.64289
12/01/2024 16:00,7541.61936,7713.36207,7616.39957
12/01/2024 16:30,7485.62767,7617.1819,7570.31022
12/01/2024 17:00,7368.75449,7447.10523,7494.36258
12/01/2024 17:30,7245.11978,7260.93413,7281.16714
12/01/2024 18:00,7128.39629,7090.07158,7237.58938
12/01/2024 18:30,7186.07457,7176.45732,7280.29081
12/01/2024 19:00,7448.55649,7519.29994,7294.66719
12/01/2024 19:30,7495.40756,7578.42095,7395.29726
12/01/2024 20:00,7494.50632,7564.97675,7440.76949
12/01/2024 20:30,7466.01303,7535.07852,7350.01318
12/01/2024 21:00,7371.08763,7535.4401,7335.97483
12/01/2024 21:30,7342.65312,7464.31876,7307.09829
12/01/2024 22:00,7255.04394,7365.99624,7330.23213
12/01/2024 22:30,7157.14028,7304.488,7247.87366
12/01/2024 23:00,7017.37254,7052.12783,7202.88508
12/01/2024 23:30,6743.91497,6877.39378,6904.18085
13/01/2024 00:00,6646.1551,6741.6125,6884.38771
13/01/2024 00:30,6569.0015,6511.96236,6636.1895
13/01/2024 01:00,6485.78273,6366.18853,6627.99243
13/01/2024 01:30,6337.37006,6306.09186,6429.10083
13/01/2024 02:00,6273.98869,6210.31734,6425.68627
13/01/2024 02:30,6132.54443,6145.67417,6312.37374
13/01/2024 03:00,6209.93188,6166.80187,6310.54115
13/01/2024 03:30,6168.30938,6093.50569,6250.76137
13/01/2024 04:00,6072.57426,6015.32819,6249.98301
13/01/2024 04:30,6224.97486,6154.03148,6259.11134
13/01/2024 05:00,6155.76602,6130.72878,6263.06891
13/01/2024 05:30,6219.06242,6152.14725,6220.24798
13/01/2024 06:00,6111.66429,6107.57667,6266.0378
13/01/2024 06:30,6143.80446,6027.51749,6191.54427
13/01/2024 07:00,6161.63491,6084.4428,6295.83317
13/01/2024 07:30,6344.85261,6259.42868,6540.85807
13/01/2024 08:00,6626.92387,6442.82694,6583.90513
13/01/2024 08:30,6918.98473,6707.37696,6915.19616
13/01/2024 09:00,7034.18315,6828.7251,6948.80699
13/01/2024 09:30,7153.11416,6972.90195,7131.0679
13/01/2024 10:00,7241.05132,7126.14491,7163.3677
13/01/2024 10:30,7311.46599,7197.12674,7313.45796
13/01/2024 11:00,7384.95878,7268.76977,7347.69524
13/01/2024 11:30,7413.25863,7301.1714,7470.16652
13/01/2024 12:00,7434.04255,7306.72459,7494.6261
13/01/2024 12:30,7271.48869,7266.3539,7442.86756
13/01/2024 13:00,7357.29644,7215.48697,7448.12037
13/01/2024 13:30,7054.51848,7196.46396,7358.86483
13/01/2024 14:00,7299.77851,7151.61484,7348.28255
13/01/2024 14:30,7296.32436,7116.89288,7319.83941
13/01/2024 15:00,7181.73428,7116.13408,7308.74338
13/01/2024 15:30,7273.7173,7071.20754,7260.1194
13/01/2024 16:00,7262.11391,7076.43308,7238.68445
13/01/2024 16:30,7086.69783,7039.31714,7192.92331
13/01/2024 17:00,6997.14585,7000.69728,7108.30924
13/01/2024 17:30,6963.56459,6950.88636,7063.19452
13/01/2024 18:00,6885.80904,6853.37623,7039.95497
13/01/2024 18:30,6925.11056,6880.31279,7160.39984
13/01/2024 19:00,7201.58615,7217.98336,7153.50458
13/01/2024 19:30,7365.37358,7360.84427,7315.13614
13/01/2024 20:00,7365.89745,7392.20377,7306.19064
13/01/2024 20:30,7339.00911,7355.79661,7437.39096
13/01/2024 21:00,7296.951,7321.86683,7429.77552
13/01/2024 21:30,7197.71936,7344.73816,7370.29524
13/01/2024 22:00,7099.37976,7250.11634,7364.42969
13/01/2024 22:30,7123.5097,7123.20653,7082.80041
13/01/2024 23:00,6984.60504,6991.10569,7067.17696
13/01/2024 23:30,6705.62729,6803.92987,6794.0979
14/01/2024 00:00,6583.9409,6673.17764,6783.84823
14/01/2024 00:30,6534.91296,6626.66911,6514.30048
14/01/2024 01:00,6377.49288,6495.24494,6506.28943
14/01/2024 01:30,6282.03426,6392.6532,6272.68558
14/01/2024 02:00,6100.98266,6305.53364,6273.10725
14/01/2024 02:30,6033.91413,6236.88677,6156.3759
14/01/2024 03:00,6039.18379,6227.71361,6158.72922
14/01/2024 03:30,6021.20201,6130.96073,6058.60702
14/01/2024 04:00,5948.4681,6125.65847,6057.93623
14/01/2024 04:30,6049.23596,6135.05418,6050.75833
14/01/2024 05:00,6015.6667,6119.2032,6046.01565
14/01/2024 05:30,6037.26105,6112.20475,5964.63948
14/01/2024 06:00,5895.67819,5960.51038,5980.78356
14/01/2024 06:30,5715.79681,5932.10412,5820.89014
14/01/2024 07:00,5575.22099,5857.89921,5909.47802
14/01/2024 07:30,5831.58908,5839.76957,5904.33768
14/01/2024 08:00,5931.51228,5872.10433,5918.20806
14/01/2024 08:30,5962.92053,6057.90286,6162.67337
14/01/2024 09:00,6138.96028,6160.88752,6190.8091
14/01/2024 09:30,6154.6152,6275.83356,6380.3402
14/01/2024 10:00,6347.12939,6413.11294,6407.65948
14/01/2024 10:30,6448.61191,6491.80576,6515.32259
14/01/2024 11:00,6557.00081,6534.08845,6546.52219
14/01/2024 11:30,6507.5212,6621.32784,6621.87542
14/01/2024 12:00,6602.48761,6662.68202,6642.95603
14/01/2024 12:30,6521.43208,6677.34327,6636.04966
14/01/2024 13:00,6479.70104,6673.83982,6639.68554
14/01/2024 13:30,6474.5774,6650.37541,6610.62045
14/01/2024 14:00,6467.52895,6647.3402,6603.73775
14/01/2024 14:30,6436.78933,6619.55086,6606.93662
14/01/2024 15:00,6490.0827,6610.15432,6591.2561
14/01/2024 15:30,6391.17775,6570.83827,6588.30971
14/01/2024 16:00,6435.85175,6545.88334,6577.12229
14/01/2024 16:30,6473.18421,6501.56145,6595.78073
14/01/2024 17:00,6364.18994,6462.10921,6513.97826
14/01/2024 17:30,6380.46466,6433.725,6568.36229
14/01/2024 18:00,6473.03711,6587.13499,6540.34963
